Beach,Date,Hour,Wind_speed,Gust,Wave,Period,Temperature,Wind_direction,Wave_direction,Degrees
La Victoria,20,22h,11,16,"2,6",13,17,OSO (249.23021927596682°),O (269°),ON-SHORE
La Victoria,21,04h,6,8,"2,2",13,16,NO (323.30572022300095°),O (269°),SIDE-SHORE
La Victoria,21,07h,6,7,"2,0",12,15,NNO (347.8528109994029°),O (269°),SIDE-SHORE
La Victoria,21,10h,4,6,"1,8",12,15,NNE (11.942487712691765°),O (269°),OFF-SHORE
La Victoria,21,13h,5,5,"1,6",12,16,NNO (337.78081164739035°),O (270°),SIDE-SHORE
La Victoria,21,16h,5,6,"1,5",12,16,NO (322.63184502362935°),O (270°),SIDE-SHORE
La Victoria,21,19h,4,6,"1,4",11,15,NNO (329.0160460870941°),O (270°),SIDE-SHORE
La Victoria,21,22h,4,5,"1,2",11,15,N (8.961523142829977°),O (271°),OFF-SHORE
La Victoria,22,04h,4,4,"1,0",11,14,NNE (28.987476120729934°),O (271°),OFF-SHORE
La Victoria,22,07h,5,5,"1,0",11,13,NE (38.609192667515174°),O (271°),OFF-SHORE
La Victoria,22,10h,4,5,"0,9",10,12,NE (56.06727924633615°),O (271°),OFF-SHORE
La Victoria,22,13h,4,5,"0,8",10,15,NNE (23.59375754812271°),O (271°),OFF-SHORE
La Victoria,22,16h,4,5,"0,8",10,16,NNO (327.45101079607923°),O (271°),SIDE-SHORE
La Victoria,22,19h,5,5,"0,7",10,16,NNO (329.61191231272494°),O (271°),SIDE-SHORE
La Victoria,22,22h,3,4,"0,7",10,15,NNE (30.62125007199595°),O (271°),OFF-SHORE
La Victoria,23,04h,4,5,"0,7",10,15,NNE (31.318699600178906°),O (274°),OFF-SHORE
La Victoria,23,07h,3,4,"0,7",10,14,ENE (68.8697683086504°),O (276°),OFF-SHORE
La Victoria,23,10h,3,4,"0,7",10,14,ENE (64.31200145843712°),O (277°),OFF-SHORE
La Victoria,23,13h,2,3,"0,7",10,16,OSO (240.89715771381248°),O (277°),ON-SHORE
La Victoria,23,16h,4,5,"0,7",10,16,O (274.58838891474153°),O (278°),SIDE-SHORE
La Victoria,23,19h,3,4,"0,7",10,17,ONO (289.6613944809318°),O (277°),SIDE-SHORE
La Victoria,23,22h,4,4,"0,8",12,16,SE (124.70682328821088°),O (275°),SIDE-SHORE
La Victoria,24,04h,6,8,"0,8",11,16,S (176.94738145595656°),O (277°),SIDE-SHORE
La Victoria,24,07h,7,8,"0,9",12,17,OSO (245.29775775549894°),O (276°),ON-SHORE
La Victoria,24,10h,9,12,"1,0",12,17,SO (234.36454610824768°),O (277°),ON-SHORE
La Victoria,24,13h,10,12,"1,1",12,17,ONO (293.2578520043018°),O (278°),SIDE-SHORE
La Victoria,24,16h,11,12,"1,2",12,17,ONO (301.14599496922665°),O (278°),SIDE-SHORE
La Victoria,24,19h,10,11,"1,2",12,17,O (275.44561319936906°),O (279°),SIDE-SHORE
La Victoria,24,22h,13,14,"1,4",13,16,NO (321.6234214799535°),O (277°),SIDE-SHORE
Cabopino,13,10h,19,33,"1,5",5,18,SO (232.2829037549672°),OSO (238°),ON-SHORE
Cabopino,13,12h,20,36,"1,8",5,18,SO (234.8661559267261°),OSO (237°),ON-SHORE
Cabopino,13,14h,23,38,"2,1",5,18,OSO (237.7917392353488°),OSO (239°),ON-SHORE
Cabopino,13,16h,23,38,"2,2",5,18,OSO (237.02053024643988°),OSO (239°),ON-SHORE
Cabopino,13,18h,21,36,"2,0",5,19,OSO (238.33596414423545°),OSO (238°),ON-SHORE
Cabopino,13,20h,22,38,"1,9",5,19,OSO (242.18132860771402°),OSO (239°),SIDE-SHORE
Cabopino,13,22h,17,31,"1,9",5,18,OSO (240.68548283829068°),OSO (240°),SIDE-SHORE
Cabopino,14,03h,13,19,"1,4",5,18,OSO (238.4499628994243°),OSO (241°),ON-SHORE
Cabopino,14,05h,10,16,"1,4",5,17,SO (234.82158853262854°),OSO (241°),ON-SHORE
Cabopino,14,07h,9,14,"1,2",5,17,OSO (242.67719709727095°),OSO (247°),SIDE-SHORE
Cabopino,14,09h,11,17,"1,1",5,17,SO (228.4718655731033°),O (259°),ON-SHORE
Cabopino,14,11h,15,22,"1,1",5,17,SO (233.76023483669545°),O (259°),ON-SHORE
Cabopino,14,13h,15,20,"1,1",5,17,SO (227.2280367987941°),O (259°),ON-SHORE
Cabopino,14,15h,12,17,"1,0",5,17,OSO (240.84019277947965°),O (259°),SIDE-SHORE
Cabopino,14,17h,11,16,"0,9",5,17,SO (234.70015466545755°),O (259°),ON-SHORE
Cabopino,14,19h,11,17,"1,0",5,17,OSO (238.00510355021083°),O (259°),ON-SHORE
Cabopino,14,21h,14,24,"1,1",5,17,OSO (236.36983212407375°),OSO (248°),ON-SHORE
Cabopino,15,03h,12,20,"1,5",5,16,OSO (247.1142876176599°),OSO (245°),SIDE-SHORE
Cabopino,15,05h,14,23,"1,6",5,16,OSO (253.0073520638424°),OSO (245°),SIDE-SHORE
Cabopino,15,07h,13,18,"1,3",5,15,OSO (246.47729274739717°),OSO (242°),SIDE-SHORE
Cabopino,15,09h,14,21,"1,1",5,15,OSO (242.75083566818762°),OSO (245°),SIDE-SHORE
Cabopino,15,11h,12,17,"0,9",5,15,OSO (242.99806017122603°),OSO (256°),SIDE-SHORE
Cabopino,15,13h,14,19,"0,9",5,15,OSO (242.94867050480093°),O (259°),SIDE-SHORE
Cabopino,15,15h,12,19,"1,0",5,15,OSO (239.67768213739654°),OSO (257°),ON-SHORE
Cabopino,15,17h,12,18,"1,5",5,15,OSO (247.81493303928755°),OSO (248°),SIDE-SHORE
Cabopino,15,19h,12,17,"1,3",5,15,OSO (248.72481817529106°),OSO (250°),SIDE-SHORE
Cabopino,15,21h,11,17,"1,4",5,14,OSO (250.86667978977266°),OSO (245°),SIDE-SHORE
Cabopino,16,03h,6,9,"1,0",5,14,OSO (258.3339042427692°),OSO (257°),SIDE-SHORE
Cabopino,16,05h,5,8,"0,9",5,13,OSO (250.3396846423802°),O (259°),SIDE-SHORE
Cabopino,16,07h,7,10,"1,0",5,14,OSO (258.15337600374744°),OSO (258°),SIDE-SHORE
Cabopino,16,09h,11,18,"1,0",5,14,OSO (243.24400447557042°),O (259°),SIDE-SHORE
Cabopino,16,11h,14,22,"1,0",5,15,SO (233.1883356215401°),OSO (258°),ON-SHORE
Cabopino,16,13h,16,24,"1,1",5,16,SO (231.06297821179186°),O (259°),ON-SHORE
Cabopino,16,15h,18,25,"1,2",5,16,SO (232.99793423568804°),OSO (241.66666666666663°),ON-SHORE
Cabopino,16,17h,15,21,"1,2",5,16,SO (225.48808811400863°),OSO (240.99999999999997°),ON-SHORE
Cabopino,16,19h,13,18,"1,0",5,16,OSO (246.99677532180402°),OSO (257°),SIDE-SHORE
Cabopino,16,22h,4,5,"0,8",5,15,ONO (290.41541026586964°),O (261°),SIDE-SHORE
Cabopino,17,04h,4,6,"0,6",5,14,ONO (291.4615169914474°),O (263°),SIDE-SHORE
Cabopino,17,06h,4,6,"0,6",5,13,ONO (301.25791055541174°),O (262.3333333333333°),SIDE-SHORE
Cabopino,17,08h,4,6,"0,6",5,14,NO (309.1585906273763°),O (262°),SIDE-SHORE
Cabopino,17,10h,4,6,"0,6",5,14,NO (314.9051858697134°),O (262°),OFF-SHORE
Cabopino,17,12h,4,5,"0,5",5,15,O (266.76200806183584°),O (262.66666666666663°),SIDE-SHORE
Cabopino,17,14h,4,6,"0,5",5,16,OSO (238.11305031032924°),O (262.66666666666663°),ON-SHORE
Cabopino,17,16h,5,6,"0,4",5,17,SO (224.1952292169341°),O (262°),ON-SHORE
Cabopino,17,18h,4,4,"0,4",5,16,OSO (249.55995476614328°),O (262°),SIDE-SHORE
Cabopino,17,20h,3,3,"0,3",5,15,SSO (202.13248327883878°),O (262.3333333333333°),ON-SHORE
Cabopino,17,22h,3,3,"0,3",5,15,N (6.817171319719739°),O (263°),OFF-SHORE
Cabopino,18,04h,5,6,"0,2",5,13,NNE (32.373301692209°),O (263°),OFF-SHORE
Cabopino,18,06h,6,6,"0,2",5,14,NNE (32.00443955788344°),O (263°),OFF-SHORE
Cabopino,18,08h,7,8,"0,3",5,14,NNE (21.530329596983055°),O (263°),OFF-SHORE
Cabopino,18,10h,8,10,"0,3",5,15,NE (39.573001991483025°),O (263°),OFF-SHORE
Cabopino,18,12h,10,12,"0,4",5,16,ENE (63.626014899636736°),SE (140.33333333333331°),SIDE-SHORE
Cabopino,18,14h,9,12,"0,4",5,16,ENE (70.70627894735581°),E (88.66666666666666°),SIDE-SHORE
Cabopino,18,16h,9,11,"0,5",5,16,ENE (71.05628428596333°),ESE (108°),SIDE-SHORE
Cabopino,18,18h,8,10,"0,5",5,16,NE (56.03819792265531°),ESE (120°),SIDE-SHORE
Cabopino,18,20h,8,10,"0,5",5,15,NE (47.39230494322129°),SE (127.66666666666666°),OFF-SHORE
Cabopino,18,22h,6,7,"0,5",5,15,NE (47.48937312593983°),SE (131°),OFF-SHORE
Cabopino,19,04h,6,6,"0,4",5,14,NE (37.58894265746797°),ESE (118°),OFF-SHORE
Cabopino,19,07h,5,6,"0,4",5,13,NNE (32.936791537365664°),OSO (254°),OFF-SHORE
Cabopino,19,10h,5,5,"0,4",5,14,NNE (26.07762862258595°),OSO (257°),OFF-SHORE
Cabopino,19,13h,4,5,"0,5",5,16,E (79.66349445118968°),O (260°),SIDE-SHORE
Cabopino,19,16h,4,4,"0,5",5,16,SE (134.3552083669155°),O (261°),ON-SHORE
Cabopino,19,19h,3,4,"0,6",5,15,NE (52.566589264785236°),O (263°),SIDE-SHORE
Cabopino,19,22h,3,4,"0,6",5,14,NNE (13.958630368971024°),O (264°),OFF-SHORE
Cabopino,20,04h,4,5,"0,6",5,14,NNE (21.982731130146796°),O (264°),OFF-SHORE
Cabopino,20,07h,4,4,"0,6",5,14,NNE (21.439024030664264°),O (264°),OFF-SHORE
Cabopino,20,10h,4,5,"0,5",5,14,NNE (31.092956930444068°),O (264°),OFF-SHORE
Cabopino,20,13h,4,5,"0,5",5,17,E (88.91442348713632°),O (264°),SIDE-SHORE
Cabopino,20,16h,4,3,"0,5",5,16,E (99.36211062388912°),O (265°),SIDE-SHORE
Cabopino,20,19h,3,2,"0,4",5,15,ENE (69.27713466796537°),O (264°),SIDE-SHORE
Cabopino,20,22h,5,4,"0,4",5,15,NE (40.25988543019732°),O (264°),OFF-SHORE
Cabopino,21,04h,4,3,"0,4",5,14,N (9.646178552908037°),O (264°),OFF-SHORE
Cabopino,21,07h,3,3,"0,4",5,14,N (9.340318722314567°),O (264°),OFF-SHORE
Cabopino,21,10h,2,2,"0,3",5,15,NNE (13.549939816141288°),O (264°),OFF-SHORE
Cabopino,21,13h,4,4,"0,3",5,16,SSO (210.70699904459244°),O (264°),ON-SHORE
Cabopino,21,16h,5,7,"0,4",5,16,O (260.7933878423683°),OSO (258°),SIDE-SHORE
Cabopino,21,19h,5,7,"0,5",5,16,OSO (248.81841342446347°),OSO (256°),SIDE-SHORE
Cabopino,21,22h,7,12,"0,5",5,16,OSO (253.16896979816136°),OSO (254°),SIDE-SHORE
Cabopino,22,04h,7,9,"0,8",5,14,O (273.15276637140363°),OSO (253°),SIDE-SHORE
Cabopino,22,07h,7,8,"0,9",5,14,ONO (284.9104667359864°),OSO (245°),SIDE-SHORE
Cabopino,22,10h,6,6,"0,9",5,14,NO (309.8511756624248°),OSO (242°),SIDE-SHORE
Cabopino,22,13h,10,10,"0,8",5,16,OSO (237.69308269031296°),OSO (240°),ON-SHORE
Cabopino,22,16h,10,10,"0,9",5,17,OSO (249.16718273495457°),OSO (242°),SIDE-SHORE
Cabopino,22,19h,7,8,"0,8",5,16,ONO (297.9024345837174°),OSO (246°),SIDE-SHORE
Cabopino,22,22h,6,7,"0,6",5,15,N (5.691501468065053°),OSO (252°),OFF-SHORE
Cabopino,23,04h,4,4,"0,4",5,13,N (355°),O (261°),OFF-SHORE
Cabopino,23,07h,4,4,"0,3",5,13,NNO (347°),O (262°),OFF-SHORE
Los Genoveses,13,10h,23,37,"2,9",8,18,OSO (255.53249625015133°),OSO (249°),SIDE-SHORE
Los Genoveses,13,12h,23,42,"3,1",8,19,OSO (253.62885848514736°),OSO (250°),SIDE-SHORE
Los Genoveses,13,14h,24,41,"2,5",8,18,OSO (245.95625796260413°),OSO (251°),SIDE-SHORE
Los Genoveses,13,16h,26,47,"2,0",8,18,OSO (241.79277544386736°),OSO (253°),SIDE-SHORE
Los Genoveses,13,18h,34,54,"2,9",8,18,OSO (248.00955670289818°),OSO (254°),SIDE-SHORE
Los Genoveses,13,20h,33,51,"3,0",8,18,OSO (247.75643109977304°),OSO (254°),SIDE-SHORE
Los Genoveses,13,22h,28,47,"3,2",8,18,OSO (249.6795805212838°),OSO (253°),SIDE-SHORE
Los Genoveses,14,03h,26,42,"3,1",8,18,OSO (249.14388172794594°),OSO (249°),SIDE-SHORE
Los Genoveses,14,05h,23,38,"2,9",8,17,OSO (249.07110655414454°),OSO (250°),SIDE-SHORE
Los Genoveses,14,07h,21,35,"2,6",8,17,OSO (254.10001916597696°),OSO (250°),SIDE-SHORE
Los Genoveses,14,09h,19,31,"2,4",8,17,OSO (250.76380873768343°),OSO (250°),SIDE-SHORE
Los Genoveses,14,11h,18,27,"2,1",8,17,OSO (236.27680575204403°),OSO (249°),ON-SHORE
Los Genoveses,14,13h,19,28,"1,6",8,17,OSO (243.51550746217544°),OSO (249°),SIDE-SHORE
Los Genoveses,14,15h,20,31,"1,5",8,17,OSO (244.10186944003922°),OSO (248°),SIDE-SHORE
Los Genoveses,14,17h,16,26,"1,4",8,17,OSO (239.4551077563346°),OSO (246°),ON-SHORE
Los Genoveses,14,19h,16,25,"1,4",8,17,OSO (240.5006886565456°),OSO (243°),SIDE-SHORE
Los Genoveses,14,21h,14,25,"1,4",8,17,OSO (237.77774997394374°),OSO (240°),ON-SHORE
Los Genoveses,15,03h,22,35,"2,2",8,16,OSO (251.2512321061862°),OSO (250°),SIDE-SHORE
Los Genoveses,15,05h,23,34,"2,4",8,15,OSO (249.73615017698268°),OSO (249°),SIDE-SHORE
Los Genoveses,15,07h,22,33,"2,7",8,15,OSO (249.06903419358704°),OSO (249°),SIDE-SHORE
Los Genoveses,15,09h,22,33,"2,6",8,15,OSO (249.42510313373356°),OSO (250°),SIDE-SHORE
Los Genoveses,15,11h,20,31,"2,6",8,16,OSO (252.34206474302357°),OSO (249°),SIDE-SHORE
Los Genoveses,15,13h,18,30,"2,5",8,16,OSO (252.96481695292246°),OSO (248°),SIDE-SHORE
Los Genoveses,15,15h,20,31,"2,3",8,16,OSO (243.81231826515506°),OSO (247°),SIDE-SHORE
Los Genoveses,15,17h,22,31,"2,2",8,15,OSO (249.98659427283542°),OSO (247°),SIDE-SHORE
Los Genoveses,15,19h,20,30,"1,6",8,14,OSO (248.56760045179473°),OSO (246°),SIDE-SHORE
Los Genoveses,15,21h,19,29,"1,4",8,15,OSO (251.77642620210997°),OSO (243°),SIDE-SHORE
Los Genoveses,16,03h,15,22,"2,5",8,14,OSO (258.5295830041032°),OSO (247°),SIDE-SHORE
Los Genoveses,16,05h,12,19,"2,3",8,14,O (259.69518698997706°),OSO (247°),SIDE-SHORE
Los Genoveses,16,07h,10,13,"1,9",8,13,O (271.3743865515122°),OSO (247°),SIDE-SHORE
Los Genoveses,16,09h,8,10,"1,6",8,12,ONO (288.76945801934306°),OSO (246°),SIDE-SHORE
Los Genoveses,16,11h,7,10,"1,4",8,13,O (260.21500807247776°),OSO (245°),SIDE-SHORE
Los Genoveses,16,13h,13,20,"1,1",8,14,OSO (255.29849716298216°),OSO (244°),SIDE-SHORE
Los Genoveses,16,15h,10,17,"1,0",8,15,OSO (245.15607850743282°),OSO (242.66666666666663°),SIDE-SHORE
Los Genoveses,16,17h,9,13,"0,9",8,14,OSO (249.07118171971246°),OSO (241.33333333333331°),SIDE-SHORE
Los Genoveses,16,19h,11,16,"0,9",8,14,OSO (252.47553733644952°),OSO (240°),SIDE-SHORE
Los Genoveses,16,22h,7,13,"0,8",8,14,O (265.4517410170649°),OSO (244°),SIDE-SHORE
Los Genoveses,17,04h,5,6,"0,7",8,13,ONO (294.1443213060909°),OSO (256°),SIDE-SHORE
Los Genoveses,17,06h,4,4,"0,6",8,12,E (86.70140743655456°),OSO (256.66666666666663°),SIDE-SHORE
Los Genoveses,17,08h,3,4,"0,6",8,13,N (6.234747954660361°),OSO (257.3333333333333°),OFF-SHORE
Los Genoveses,17,10h,3,4,"0,5",8,14,NNE (26.436572014697592°),OSO (258°),OFF-SHORE
Los Genoveses,17,12h,2,4,"0,5",8,16,ENE (71.01109546312638°),OSO (257.3333333333333°),SIDE-SHORE
Los Genoveses,17,14h,3,4,"0,4",8,17,ESE (109.58352473243714°),OSO (257.3333333333333°),SIDE-SHORE
Los Genoveses,17,16h,4,5,"0,4",8,16,SSE (163.31464204341077°),OSO (258°),ON-SHORE
Los Genoveses,17,18h,2,3,"0,3",8,15,ESE (109.88746610060316°),OSO (258°),SIDE-SHORE
Los Genoveses,17,20h,2,3,"0,3",8,14,NE (56.09631353689884°),OSO (257.66666666666663°),SIDE-SHORE
Los Genoveses,17,22h,4,4,"0,3",8,13,NNE (20.805108479252002°),OSO (257°),OFF-SHORE
Los Genoveses,18,04h,5,5,"0,2",8,13,NNE (26.292834782709477°),OSO (258°),OFF-SHORE
Los Genoveses,18,06h,6,6,"0,2",8,13,NE (37.0058561532369°),OSO (258°),OFF-SHORE
Los Genoveses,18,08h,7,7,"0,2",8,13,NNE (22.95690783521956°),OSO (258°),OFF-SHORE
Los Genoveses,18,10h,8,10,"0,2",8,15,NE (38.865670447469306°),OSO (258°),OFF-SHORE
Los Genoveses,18,12h,9,11,"0,3",8,16,NE (55.79308363380456°),OSO (258°),SIDE-SHORE
Los Genoveses,18,14h,10,11,"0,3",8,17,ENE (61.56719002462787°),S (188°),SIDE-SHORE
Los Genoveses,18,16h,11,12,"0,3",8,16,ENE (62.75500578652412°),NE (48°),SIDE-SHORE
Los Genoveses,18,18h,10,13,"0,3",8,15,NE (53.58780159366119°),NE (50.666666666666664°),SIDE-SHORE
Los Genoveses,18,20h,10,13,"0,3",8,14,NE (44.078186275815526°),NE (52°),OFF-SHORE
Los Genoveses,18,22h,8,9,"0,3",8,14,NE (37.18087678130984°),NE (52°),OFF-SHORE
Los Genoveses,19,04h,8,8,"0,4",8,13,NNE (29.926821363249122°),E (88°),OFF-SHORE
Los Genoveses,19,07h,7,8,"0,4",8,13,NNE (32.66592382207324°),E (95°),OFF-SHORE
Los Genoveses,19,10h,6,7,"0,4",8,14,NNE (30.820246327809603°),ESE (102°),OFF-SHORE
Los Genoveses,19,13h,6,7,"0,3",8,17,ENE (61.22924506558521°),E (100°),SIDE-SHORE
Los Genoveses,19,16h,6,7,"0,3",8,17,E (78.89828217781482°),OSO (252°),SIDE-SHORE
Los Genoveses,19,19h,5,5,"0,3",8,15,NE (47.46353143258354°),OSO (255°),OFF-SHORE
Los Genoveses,19,22h,4,6,"0,3",8,14,NNE (12.84076155360517°),OSO (257°),OFF-SHORE
Los Genoveses,20,04h,5,6,"0,3",8,14,NNO (336.4209199799172°),OSO (257°),OFF-SHORE
Los Genoveses,20,07h,5,6,"0,3",8,13,NNO (328.81227578377326°),OSO (257°),OFF-SHORE
Los Genoveses,20,10h,4,5,"0,3",8,15,NNO (343.18212421943144°),OSO (257°),OFF-SHORE
Los Genoveses,20,13h,5,7,"0,3",8,17,NE (50.66653042034886°),OSO (258°),SIDE-SHORE
Los Genoveses,20,16h,6,7,"0,3",8,17,E (85.15832743273185°),OSO (258°),SIDE-SHORE
Los Genoveses,20,19h,5,7,"0,3",8,16,ENE (61.64770031074477°),OSO (257°),SIDE-SHORE
Los Genoveses,20,22h,6,8,"0,2",8,15,NE (43.444992960313776°),OSO (258°),OFF-SHORE
Los Genoveses,21,04h,6,6,"0,3",8,14,NNE (27.281790218751937°),OSO (258°),OFF-SHORE
Los Genoveses,21,07h,5,4,"0,3",8,14,NNE (31.346319354697272°),OSO (258°),OFF-SHORE
Los Genoveses,21,10h,2,3,"0,3",8,15,NNO (336.80369117525646°),OSO (258°),OFF-SHORE
Los Genoveses,21,13h,4,5,"0,2",8,16,OSO (250.07674383111956°),OSO (258°),SIDE-SHORE
Los Genoveses,21,16h,7,11,"0,3",8,16,OSO (239.3232469069094°),OSO (258°),ON-SHORE
Los Genoveses,21,19h,7,7,"0,4",8,15,OSO (248.72237657228897°),SO (214°),SIDE-SHORE
Los Genoveses,21,22h,10,9,"0,8",8,15,OSO (247.40552065115565°),SO (232°),SIDE-SHORE
Los Genoveses,22,04h,17,22,"1,3",8,15,OSO (256.5069622056345°),OSO (247°),SIDE-SHORE
Los Genoveses,22,07h,17,21,"1,3",8,14,OSO (256.1483182021688°),OSO (251°),SIDE-SHORE
Los Genoveses,22,10h,16,19,"1,2",8,15,O (263.4351361784724°),OSO (250°),SIDE-SHORE
Los Genoveses,22,13h,18,23,"1,4",8,16,O (262.6064653414512°),OSO (250°),SIDE-SHORE
Los Genoveses,22,16h,21,25,"1,8",8,16,OSO (250.7340863082554°),OSO (245°),SIDE-SHORE
Los Genoveses,22,19h,19,22,"1,8",8,15,OSO (257.0986963937099°),OSO (246°),SIDE-SHORE
Los Genoveses,22,22h,15,17,"1,9",8,15,O (267.5121106708522°),OSO (247°),SIDE-SHORE
Los Genoveses,23,04h,4,3,"1,1",8,15,O (270°),OSO (245°),SIDE-SHORE
Los Genoveses,23,07h,3,3,"0,9",8,15,N (358°),OSO (244°),OFF-SHORE
San José,13,10h,23,38,"2,9",8,18,OSO (255.3943454229321°),OSO (249°),SIDE-SHORE
San José,13,12h,23,42,"3,1",8,19,OSO (253.6283699136805°),OSO (250°),SIDE-SHORE
San José,13,14h,24,41,"2,5",8,18,OSO (246.22852658180656°),OSO (251°),SIDE-SHORE
San José,13,16h,26,47,"2,0",8,18,OSO (241.83076606115606°),OSO (252°),SIDE-SHORE
San José,13,18h,34,55,"2,9",8,18,OSO (248.1139780986914°),OSO (254°),SIDE-SHORE
San José,13,20h,33,53,"3,0",8,18,OSO (247.66423500617734°),OSO (254°),SIDE-SHORE
San José,13,22h,29,48,"3,2",8,18,OSO (249.30909590951046°),OSO (253°),SIDE-SHORE
San José,14,03h,26,43,"3,1",8,18,OSO (248.78341926933894°),OSO (249°),SIDE-SHORE
San José,14,05h,23,39,"2,9",8,17,OSO (248.71064915497993°),OSO (249°),SIDE-SHORE
San José,14,07h,21,36,"2,6",8,17,OSO (254.02615873031542°),OSO (249°),SIDE-SHORE
San José,14,09h,19,32,"2,4",8,17,OSO (250.42563145169228°),OSO (249°),SIDE-SHORE
San José,14,11h,18,28,"2,1",8,17,SO (235.92677166427853°),OSO (249°),ON-SHORE
San José,14,13h,19,29,"1,6",8,17,OSO (242.5636251339895°),OSO (249°),SIDE-SHORE
San José,14,15h,20,32,"1,5",8,17,OSO (243.62607213260884°),OSO (248°),SIDE-SHORE
San José,14,17h,17,27,"1,4",8,17,OSO (238.9384823457659°),OSO (246°),ON-SHORE
San José,14,19h,16,26,"1,4",8,17,OSO (240.1601216734011°),OSO (242°),SIDE-SHORE
San José,14,21h,14,26,"1,4",8,17,OSO (236.5464790004729°),OSO (240°),ON-SHORE
San José,15,03h,21,36,"2,2",8,16,OSO (250.79741024557987°),OSO (250°),SIDE-SHORE
San José,15,05h,22,34,"2,4",8,15,OSO (249.903272392267°),OSO (248°),SIDE-SHORE
San José,15,07h,22,33,"2,7",8,15,OSO (248.78175079446146°),OSO (249°),SIDE-SHORE
San José,15,09h,21,33,"2,5",8,15,OSO (249.36671713491506°),OSO (250°),SIDE-SHORE
San José,15,11h,20,32,"2,6",8,16,OSO (251.83073179736544°),OSO (249°),SIDE-SHORE
San José,15,13h,18,29,"2,5",8,16,OSO (251.97099340137805°),OSO (248°),SIDE-SHORE
San José,15,15h,20,31,"2,3",8,15,OSO (243.1667552232418°),OSO (247°),SIDE-SHORE
San José,15,17h,21,32,"2,2",8,15,OSO (250.08736009006938°),OSO (247°),SIDE-SHORE
San José,15,19h,19,29,"1,6",8,14,OSO (248.56629315524063°),OSO (246°),SIDE-SHORE
San José,15,21h,18,29,"1,4",8,14,OSO (251.6445339568383°),OSO (243°),SIDE-SHORE
San José,16,03h,14,22,"2,5",8,14,O (259.7780981555361°),OSO (247°),SIDE-SHORE
San José,16,05h,12,19,"2,2",8,14,O (261.1854448975326°),OSO (247°),SIDE-SHORE
San José,16,07h,10,13,"1,9",8,13,O (273.38399562160583°),OSO (247°),SIDE-SHORE
San José,16,09h,8,11,"1,5",8,12,ONO (288.76945801934306°),OSO (246°),SIDE-SHORE
San José,16,11h,7,10,"1,3",8,13,O (260.21500807247776°),OSO (245°),SIDE-SHORE
San José,16,13h,13,21,"1,1",8,14,OSO (255.29849716298216°),OSO (244°),SIDE-SHORE
San José,16,15h,10,17,"1,0",8,15,OSO (245.15607850743282°),OSO (242.66666666666663°),SIDE-SHORE
San José,16,17h,9,13,"0,9",8,14,OSO (249.07118171971246°),OSO (241.33333333333331°),SIDE-SHORE
San José,16,19h,11,16,"0,9",8,14,OSO (252.47553733644952°),OSO (240°),SIDE-SHORE
San José,16,22h,7,14,"0,8",8,14,O (265.4517410170649°),OSO (244°),SIDE-SHORE
San José,17,04h,5,7,"0,7",8,13,ONO (294.1443213060909°),OSO (255°),SIDE-SHORE
San José,17,06h,4,5,"0,6",8,12,E (86.70140743655456°),OSO (256.3333333333333°),SIDE-SHORE
San José,17,08h,3,4,"0,6",8,13,N (6.234747954660361°),OSO (257.3333333333333°),OFF-SHORE
San José,17,10h,3,5,"0,5",8,14,NNE (26.436572014697592°),OSO (258°),OFF-SHORE
San José,17,12h,2,4,"0,5",8,16,ENE (71.01109546312638°),OSO (257.3333333333333°),SIDE-SHORE
San José,17,14h,3,4,"0,4",8,17,ESE (109.58352473243714°),OSO (257.3333333333333°),SIDE-SHORE
San José,17,16h,4,6,"0,4",8,16,SSE (163.31464204341077°),OSO (258°),ON-SHORE
San José,17,18h,2,4,"0,3",8,15,ESE (109.88746610060316°),OSO (258°),SIDE-SHORE
San José,17,20h,2,3,"0,3",8,14,NE (56.09631353689884°),OSO (257.66666666666663°),SIDE-SHORE
San José,17,22h,4,4,"0,3",8,13,NNE (20.805108479252002°),OSO (257°),OFF-SHORE
San José,18,04h,5,6,"0,2",8,13,NNE (26.292834782709477°),OSO (258°),OFF-SHORE
San José,18,06h,6,7,"0,2",8,13,NE (37.0058561532369°),OSO (258°),OFF-SHORE
San José,18,08h,7,8,"0,2",8,13,NNE (22.95690783521956°),OSO (258°),OFF-SHORE
San José,18,10h,8,10,"0,2",8,15,NE (38.865670447469306°),OSO (258°),OFF-SHORE
San José,18,12h,9,11,"0,3",8,16,NE (55.79308363380456°),OSO (258°),SIDE-SHORE
San José,18,14h,10,12,"0,3",8,17,ENE (61.56719002462787°),S (188.33333333333334°),SIDE-SHORE
San José,18,16h,11,13,"0,3",8,16,ENE (62.75500578652412°),NE (49°),SIDE-SHORE
San José,18,18h,10,14,"0,3",8,15,NE (53.58780159366119°),NE (51°),SIDE-SHORE
San José,18,20h,10,13,"0,3",8,14,NE (44.078186275815526°),NE (51.666666666666664°),OFF-SHORE
San José,18,22h,8,10,"0,3",8,14,NE (37.18087678130984°),NE (51°),OFF-SHORE
San José,19,04h,8,10,"0,4",8,13,NNE (29.926821363249122°),E (89°),OFF-SHORE
San José,19,07h,7,10,"0,4",8,13,NNE (32.66592382207324°),E (95°),OFF-SHORE
San José,19,10h,6,8,"0,4",8,14,NNE (30.820246327809603°),ESE (102°),OFF-SHORE
San José,19,13h,6,8,"0,3",8,17,ENE (61.22924506558521°),E (100°),SIDE-SHORE
